,Map,Image No,Rpt No,Weekday,Date,Time,Veh Count,Involvement,Agency,Troop,County,City,Type,Severity,At Street,On Street,Light Cond,Injured,Killed,Injury
7864,Mapped,'2210091030','2021264489 ',Mon,10/18/21,11:35:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WEST BLVD,CST STADIUM BLVD,Daylight,2,0,Evident Injury (Not Disabling)
7865,Mapped,'2210092265','2021264734 ',Mon,10/18/21,16:16:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 763,IS 70,Daylight,5,0,Probably Injury (Not Apparent)
7866,Mapped,'2210092265','2021264734 ',Mon,10/18/21,16:16:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 763,IS 70,Daylight,5,0,Probably Injury (Not Apparent)
7867,Mapped,'2210092265','2021264734 ',Mon,10/18/21,16:16:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 763,IS 70,Daylight,5,0,Probably Injury (Not Apparent)
7868,Mapped,'2210092265','2021264734 ',Mon,10/18/21,16:16:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 763,IS 70,Daylight,5,0,Probably Injury (Not Apparent)
7869,Mapped,'2210092265','2021264734 ',Mon,10/18/21,16:16:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 763,IS 70,Daylight,5,0,Probably Injury (Not Apparent)
7870,Mapped,'2210091627','2021265536 ',Tue,10/19/21,13:57:00,4,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST KENTUCKY BLVD,CST PROVIDENCE RD,Daylight,1,0,Evident Injury (Not Disabling)
7871,Mapped,'3210029233','210547612 ',Wed,10/20/21,15:15:00,2,Passenger,Missouri State Highway Patrol-Troop F,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RP 7219,RT B,Daylight,1,0,Probably Injury (Not Apparent)
7872,Mapped,'2210092699','2021268615 ',Fri,10/22/21,21:48:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CO LP70 TO RTB,LP 70,Dark-Lighted,1,0,Evident Injury (Not Disabling)
7873,Mapped,'2210098950','2021269540 ',Sun,10/24/21,1:28:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BROADWAY,CST COLLEGE AVE,Dark-Lighted,1,0,Probably Injury (Not Apparent)
7874,Mapped,'2210092011','2021001752 ',Sun,10/24/21,13:27:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT MONK DR,MO 740,Daylight,2,0,Evident Injury (Not Disabling)
7875,Mapped,'2210092011','2021001752 ',Sun,10/24/21,13:27:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT MONK DR,MO 740,Daylight,2,0,Evident Injury (Not Disabling)
7876,Mapped,'2210111114','2021270631 ',Mon,10/25/21,13:55:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CRD WESTER LN,CRD I-70 DR SE,Daylight,1,0,Disabling Injury
7877,Mapped,'2210096926','2021264045 ',Tue,10/26/21,22:20:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST GREEN MEADOWS RD,CST NIFONG BLVD,Dark-Lighted,1,0,Probably Injury (Not Apparent)
7878,Mapped,'2210093933','2021001784 ',Thu,10/28/21,8:50:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT MICK DEAVER DR,MO 740,Daylight,3,0,Evident Injury (Not Disabling)
7879,Mapped,'2210093933','2021001784 ',Thu,10/28/21,8:50:00,2,Passenger,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT MICK DEAVER DR,MO 740,Daylight,3,0,Evident Injury (Not Disabling)
7880,Mapped,'2210093933','2021001784 ',Thu,10/28/21,8:50:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT MICK DEAVER DR,MO 740,Daylight,3,0,Evident Injury (Not Disabling)
7881,Mapped,'2210097380','2021273259 ',Thu,10/28/21,14:57:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST NELWOOD DR,CST VANDIVER DR,Daylight,2,0,Probably Injury (Not Apparent)
7882,Mapped,'2210097380','2021273259 ',Thu,10/28/21,14:57:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST NELWOOD DR,CST VANDIVER DR,Daylight,2,0,Probably Injury (Not Apparent)
7883,Mapped,'2210093568','2021273763 ',Fri,10/29/21,7:26:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WORLEY ST,CST WEST BLVD,Daylight,1,0,Disabling Injury
7884,Mapped,'2210098539','2021274032 ',Fri,10/29/21,13:50:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST GREEN MEADOWS RD,MO 163,Daylight,1,0,Probably Injury (Not Apparent)
7885,Mapped,'2210095436','21004752 ',Fri,10/29/21,21:10:00,1,Driver Present,Boone CO SD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST HOLLY AVE,CRD OAKLAND GRAVEL RD,Dark-Lighted,2,0,Probably Injury (Not Apparent)
7886,Mapped,'2210095436','21004752 ',Fri,10/29/21,21:10:00,1,Passenger,Boone CO SD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST HOLLY AVE,CRD OAKLAND GRAVEL RD,Dark-Lighted,2,0,Probably Injury (Not Apparent)
7887,Mapped,'2210101915','2021275006 ',Sat,10/30/21,16:56:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RP 7728,CST GRINDSTONE PKWY,Daylight,1,0,Evident Injury (Not Disabling)
7888,Mapped,'2210096921','2021275056 ',Sat,10/30/21,18:01:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST KENNESAW RIDGE RD,CST RANGE LINE ST,Daylight,2,0,Probably Injury (Not Apparent)
7889,Mapped,'2210096921','2021275056 ',Sat,10/30/21,18:01:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST KENNESAW RIDGE RD,CST RANGE LINE ST,Daylight,2,0,Probably Injury (Not Apparent)
7890,Mapped,'2210113568','2021275161 ',Sat,10/30/21,20:34:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST OLD ROUTE K SJ,CST OUTER RD,Dark-Lighted,4,0,Evident Injury (Not Disabling)
7891,Mapped,'2210113568','2021275161 ',Sat,10/30/21,20:34:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST OLD ROUTE K SJ,CST OUTER RD,Dark-Lighted,4,0,Disabling Injury
7892,Mapped,'2210113568','2021275161 ',Sat,10/30/21,20:34:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST OLD ROUTE K SJ,CST OUTER RD,Dark-Lighted,4,0,Evident Injury (Not Disabling)
7893,Mapped,'2210113568','2021275161 ',Sat,10/30/21,20:34:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST OLD ROUTE K SJ,CST OUTER RD,Dark-Lighted,4,0,Evident Injury (Not Disabling)
7894,Mapped,'2210096250','2021275576 ',Sun,10/31/21,9:48:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FAIRVIEW RD,CST BROADWAY,Daylight,1,0,Evident Injury (Not Disabling)
7895,Mapped,'2210093567','2021275624 ',Sun,10/31/21,11:19:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST VANDIVER DR,CST PARIS RD,Daylight,4,0,Evident Injury (Not Disabling)
7896,Mapped,'2210093567','2021275624 ',Sun,10/31/21,11:19:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST VANDIVER DR,CST PARIS RD,Daylight,4,0,Evident Injury (Not Disabling)
7897,Mapped,'2210093567','2021275624 ',Sun,10/31/21,11:19:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST VANDIVER DR,CST PARIS RD,Daylight,4,0,Evident Injury (Not Disabling)
7898,Mapped,'2210093567','2021275624 ',Sun,10/31/21,11:19:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST VANDIVER DR,CST PARIS RD,Daylight,4,0,Probably Injury (Not Apparent)
7899,Mapped,'2210094465','2021276622 ',Mon,11/1/21,15:55:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RP 7219,CST PARIS RD,Daylight,1,0,Probably Injury (Not Apparent)
7900,Mapped,'2210096053','2021277786 ',Tue,11/2/21,22:42:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST WORLEY ST,CST FAIRVIEW RD,Dark-Unlighted,1,0,Probably Injury (Not Apparent)
7901,Mapped,'2210098621','2021278425 ',Wed,11/3/21,15:13:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST GREEN MEADOWS WAY,CST GREEN MEADOWS RD,Daylight,1,0,Probably Injury (Not Apparent)
7902,Mapped,'2210096320','2021279363 ',Thu,11/4/21,15:00:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT WALMART,CST EAST BLVD,Daylight,1,0,Probably Injury (Not Apparent)
7903,Mapped,'2210104330','2021279399 ',Thu,11/4/21,15:44:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,BRIDGE A3439,US 63,Daylight,1,0,Evident Injury (Not Disabling)
7904,Mapped,'2210104325','2021279432 ',Thu,11/4/21,16:21:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST EDGEWOOD AVE,CST BROADWAY,Daylight,1,0,Probably Injury (Not Apparent)
7905,Mapped,'2210096215','2021001845 ',Thu,11/4/21,17:57:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST ASHLAND RD,MO 740,Daylight,1,0,Disabling Injury
7906,Mapped,'2210095267','2021279511 ',Thu,11/4/21,18:25:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FAIRVIEW RD,CST BROADWAY,Dark-Lighted,1,0,Evident Injury (Not Disabling)
7907,Not Mapped,'2210097330','2021280017 ',Fri,11/5/21,11:45:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CHAPEL HILL RD,CST FORUM BLVD,Daylight,1,0,Evident Injury (Not Disabling)
7908,Not Mapped,'2210106607','2021280247 ',Fri,11/5/21,16:38:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,US 63 NJ,US 63C,Daylight,1,0,Probably Injury (Not Apparent)
7909,Mapped,'2210097329','2021280985 ',Sat,11/6/21,13:16:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST MKT ENTRANCE,MO 740,Daylight,1,0,Evident Injury (Not Disabling)
7910,Mapped,'2210099426','2021281414 ',Sun,11/7/21,1:07:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Parked Motor Vehicle,Personl Injury,CST WHITE GATE DR,CST TOWNE DR,Dark-Unlighted,1,0,Probably Injury (Not Apparent)
7911,Mapped,'2210096966','2021281828 ',Sun,11/7/21,14:40:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST HITT ST,CST BROADWAY,Daylight,1,0,Probably Injury (Not Apparent)
7912,Mapped,'2210108849','2021281946 ',Sun,11/7/21,18:40:00,1,Passenger,Columbia PD,F,BOONE,COLUMBIA,Overturn,Personl Injury,ERM EAST IS 70 MILE 1294,IS 70,Dark-Unknown Lighting,3,0,Probably Injury (Not Apparent)
7913,Mapped,'2210108849','2021281946 ',Sun,11/7/21,18:40:00,1,Passenger,Columbia PD,F,BOONE,COLUMBIA,Overturn,Personl Injury,ERM EAST IS 70 MILE 1294,IS 70,Dark-Unknown Lighting,3,0,Probably Injury (Not Apparent)
7914,Mapped,'2210108849','2021281946 ',Sun,11/7/21,18:40:00,1,Passenger,Columbia PD,F,BOONE,COLUMBIA,Overturn,Personl Injury,ERM EAST IS 70 MILE 1294,IS 70,Dark-Unknown Lighting,3,0,Evident Injury (Not Disabling)
7915,Mapped,'2210097443','2021001890 ',Tue,11/9/21,10:40:00,1,Pedestrian,University of MO (columbia),F,BOONE,COLUMBIA,Pedestrian,Personl Injury,CST WILSON AVE,MO 763,Daylight,1,0,Evident Injury (Not Disabling)
7916,Mapped,'2210099327','2021284295 ',Wed,11/10/21,10:23:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST NIFONG BLVD,CST STATE FARM PKWY,Daylight,1,0,Probably Injury (Not Apparent)
7917,Mapped,'2210098623','2021284662 ',Wed,11/10/21,17:12:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,ERM EAST IS 70 MILE 1286,IS 70,Dark-Lighted,1,0,Evident Injury (Not Disabling)
7918,Mapped,'2210115422','2021284685 ',Wed,11/10/21,17:41:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RP 7728,US 63,Daylight,1,0,Probably Injury (Not Apparent)
7919,Mapped,'2210104106','2021285292 ',Thu,11/11/21,12:30:00,6,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,ERM EAST IS 70 MILE 1240,IS 70,Daylight,1,0,Evident Injury (Not Disabling)
7920,Mapped,'2210105506','2021285302 ',Thu,11/11/21,12:55:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT KOHLS,CST GREEN MEADOWS RD,Daylight,1,0,Probably Injury (Not Apparent)
7921,Mapped,'2210099844','2021001916 ',Fri,11/12/21,8:21:00,2,Pedalcyclist,University of MO (columbia),F,BOONE,COLUMBIA,Pedalcycle,Personl Injury,CST ASHLAND RD,MO 763,Daylight,1,0,Probably Injury (Not Apparent)
7922,Mapped,'2210111741','2021288641 ',Mon,11/15/21,15:13:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,RP 7221,RT WW,Daylight,1,0,Evident Injury (Not Disabling)
7923,Mapped,'2210099846','2021001957 ',Tue,11/16/21,6:28:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT MONK DR,MO 740,Dark-Lighted,1,0,Probably Injury (Not Apparent)
7924,Mapped,'2210099847','2021001958 ',Tue,11/16/21,6:54:00,6,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT CHAMPIONS DR,MO 740,Daylight,1,0,Evident Injury (Not Disabling)
7925,Mapped,'2210109542','2021290448 ',Wed,11/17/21,13:11:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST TRIMBLE RD,CST BROADWAY,Daylight,1,0,Probably Injury (Not Apparent)
7926,Mapped,'2210109540','2021291259 ',Thu,11/18/21,12:49:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST TRIMBLE RD,CST BRICKTON RD,Daylight,1,0,Probably Injury (Not Apparent)
7927,Mapped,'2210103560','2021001976 ',Thu,11/18/21,17:28:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,MO 763,PVT HOSPITAL DR,Dark-Lighted,1,0,Probably Injury (Not Apparent)
7928,Mapped,'2210106577','2021293943 ',Sun,11/21/21,15:35:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST BETHEL ST,CST EL CORTEZ DR,Daylight,2,0,Evident Injury (Not Disabling)
7929,Mapped,'2210106577','2021293943 ',Sun,11/21/21,15:35:00,1,Passenger,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,CST BETHEL ST,CST EL CORTEZ DR,Daylight,2,0,Evident Injury (Not Disabling)
7930,Mapped,'2210103159','2021295037 ',Mon,11/22/21,20:38:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST VANDIVER DR,CST RANGE LINE ST,Dark-Lighted,1,0,Probably Injury (Not Apparent)
7931,Mapped,'2210103041','2021295258 ',Tue,11/23/21,7:03:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST JOHN GARRY DR,CST SOUTHAMPTON DR,Daylight,1,0,Probably Injury (Not Apparent)
7932,Mapped,'2210101530','2021287220 ',Tue,11/23/21,17:06:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST TRIMBLE RD,CST BROADWAY,Dark-Lighted,1,0,Evident Injury (Not Disabling)
7933,Mapped,'2210103570','2021296524 ',Wed,11/24/21,12:14:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,NOR 70,CST STADIUM BLVD,Daylight,1,0,Evident Injury (Not Disabling)
7934,Mapped,'2210110326','2021296860 ',Wed,11/24/21,17:48:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CLINKSCALES RD,CST WORLEY ST,Dark-Lighted,1,0,Evident Injury (Not Disabling)
7935,Mapped,'2210116371','2021297489 ',Thu,11/25/21,17:19:00,1,Pedestrian,Columbia PD,F,BOONE,COLUMBIA,Pedestrian,Personl Injury,PVT STONEHILL,CST S OLD 63,Dark-Unlighted,1,0,Disabling Injury
7936,Mapped,'2210115671','2021298212 ',Fri,11/26/21,19:51:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CREEKWOOD PKWY,CST CLARK LN,Dark-Unknown Lighting,2,0,Probably Injury (Not Apparent)
7937,Mapped,'2210115671','2021298212 ',Fri,11/26/21,19:51:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CREEKWOOD PKWY,CST CLARK LN,Dark-Unknown Lighting,2,0,Probably Injury (Not Apparent)
7938,Mapped,'2210115994','2021298760 ',Sat,11/27/21,14:51:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WHITE GATE DR,CST PARIS RD,Daylight,1,0,Evident Injury (Not Disabling)
7939,Mapped,'2210106373','2021002022 ',Tue,11/30/21,15:20:00,2,Driver Present,University of MO (columbia),F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST COLLEGE AVE 583,MO 763,Daylight,1,0,Probably Injury (Not Apparent)
7940,Mapped,'2210104089','2021301225 ',Tue,11/30/21,17:13:00,2,Pedalcyclist,Columbia PD,F,BOONE,COLUMBIA,Pedalcycle,Personl Injury,CST BROADWAY,CST SEVENTH ST,Daylight,1,0,Evident Injury (Not Disabling)
7941,Mapped,'2210111451','2021302048 ',Wed,12/1/21,17:41:00,4,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST ROCK QUARRY RD,CST GRINDSTONE PKWY,Daylight,2,0,Probably Injury (Not Apparent)
7942,Mapped,'2210111451','2021302048 ',Wed,12/1/21,17:41:00,4,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST ROCK QUARRY RD,CST GRINDSTONE PKWY,Daylight,2,0,Evident Injury (Not Disabling)
7943,Mapped,'2210108226','2021302817 ',Thu,12/2/21,13:57:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FORUM BLVD,CST SOUTHAMPTON DR,Daylight,2,0,Evident Injury (Not Disabling)
7944,Mapped,'2210108226','2021302817 ',Thu,12/2/21,13:57:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST FORUM BLVD,CST SOUTHAMPTON DR,Daylight,2,0,Probably Injury (Not Apparent)
7945,Mapped,'2210108708','2021301954 ',Thu,12/2/21,15:44:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,ERM EAST IS 70 MILE 1260,IS 70,Daylight,1,0,Evident Injury (Not Disabling)
7946,Mapped,'2210111746','21005319 ',Thu,12/2/21,22:41:00,3,Driver Present,Boone CO SD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUE RIDGE RD,CST RANGE LINE ST,Dark-Lighted,3,0,Probably Injury (Not Apparent)
7947,Mapped,'2210111746','21005319 ',Thu,12/2/21,22:41:00,3,Passenger,Boone CO SD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUE RIDGE RD,CST RANGE LINE ST,Dark-Lighted,3,0,Disabling Injury
7948,Mapped,'2210111746','21005319 ',Thu,12/2/21,22:41:00,3,Driver Present,Boone CO SD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUE RIDGE RD,CST RANGE LINE ST,Dark-Lighted,3,0,Disabling Injury
7949,Mapped,'2210106583','2021303578 ',Fri,12/3/21,12:10:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST BLUE RIDGE RD,MO 763,Daylight,1,0,Probably Injury (Not Apparent)
7950,Mapped,'2210108230','2021303701 ',Fri,12/3/21,14:39:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST ELM ST,MO 163,Daylight,1,0,Evident Injury (Not Disabling)
7951,Mapped,'2210108237','2021303998 ',Fri,12/3/21,21:14:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST CLARK LN,CST PARIS RD,Dark-Lighted,1,0,Probably Injury (Not Apparent)
7952,Mapped,'2210110507','2021305718 ',Mon,12/6/21,0:09:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST PARIS RD,IS 70,Dark-Unlighted,4,0,Disabling Injury
7953,Mapped,'2210110507','2021305718 ',Mon,12/6/21,0:09:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST PARIS RD,IS 70,Dark-Unlighted,4,0,Evident Injury (Not Disabling)
7954,Mapped,'2210110507','2021305718 ',Mon,12/6/21,0:09:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST PARIS RD,IS 70,Dark-Unlighted,4,0,Evident Injury (Not Disabling)
7955,Mapped,'2210110507','2021305718 ',Mon,12/6/21,0:09:00,2,Passenger,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST PARIS RD,IS 70,Dark-Unlighted,4,0,Probably Injury (Not Apparent)
7956,Mapped,'2210109448','2021306705 ',Tue,12/7/21,8:18:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT STONEHILL,CST S OLD 63,Daylight,2,0,Evident Injury (Not Disabling)
7957,Mapped,'2210109448','2021306705 ',Tue,12/7/21,8:18:00,3,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT STONEHILL,CST S OLD 63,Daylight,2,0,Disabling Injury
7958,Mapped,'2210107012','2021308421 ',Thu,12/9/21,2:25:00,1,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Fixed Object,Personl Injury,RP 7736,US 63,Dark-Unlighted,1,0,Probably Injury (Not Apparent)
7959,Mapped,'2210108299','2021308626 ',Thu,12/9/21,9:42:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST GREEN MEADOWS CIR WJ,CST GREEN MEADOWS RD,Daylight,1,0,Evident Injury (Not Disabling)
7960,Not Mapped,'2210110480','2021309122 ',Thu,12/9/21,18:30:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,PVT WALMART,CST CONLEY RD,Dark-Lighted,1,0,Evident Injury (Not Disabling)
7961,Mapped,'2210115665','2021306979 ',Fri,12/10/21,13:01:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WEST BLVD,CST STADIUM BLVD,Daylight,2,0,Disabling Injury
7962,Mapped,'2210115665','2021306979 ',Fri,12/10/21,13:01:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST WEST BLVD,CST STADIUM BLVD,Daylight,2,0,Disabling Injury
7963,Mapped,'2210110875','2021310055 ',Fri,12/10/21,19:15:00,2,Driver Present,Columbia PD,F,BOONE,COLUMBIA,Motor Vehicle in Transport,Personl Injury,CST PARK DE VILLE DR,CST BROADWAY,Dark-Lighted,1,0,Evident Injury (Not Disabling)
