"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Vehicle_Body_Style","Vehicle_Make","Vehicle_Model_Name","Person_Age","Person_Death_Count","Person_Ethnicity","Person_Gender","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month","Crash_Year"
17913374,TRUE,2020-09-26,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.39068498,-98.44832233,"CLARK AVE",2300,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","September",2020
17895970,TRUE,2020-09-29,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.50453496,-98.68252226,"BROAD FOREST ST",9818,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","42",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","September",2020
17903133,FALSE,2020-10-01,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.51003622,-98.4081184,"SL0368",2473,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","34",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","October",2020
17891397,TRUE,2020-10-03,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45768497,-98.49929231,"SAN PEDRO AVE",2432,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","26",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2020
17894791,TRUE,2020-10-04,0,0,2,0,"N - NOT INJURED",0,0,0,29.36575498,-98.50403231,"PLEASANTON RD",1700,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","October",2020
17895830,FALSE,2020-10-05,0,0,2,0,"N - NOT INJURED",0,0,0,29.49429187,-98.38675578,"RAY BON DR",4794,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","71",0,"B - BLACK","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","October",2020
17897902,TRUE,2020-10-06,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.49903496,-98.50777231,"DRESDEN DR",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","56",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October",2020
17897926,TRUE,2020-10-06,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.41827497,-98.49038231,"S ST MARYS ST",698,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","66",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October",2020
17898342,TRUE,2020-10-06,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.44063497,-98.49898231,"SAN PEDRO AVE",800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","68",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2020
17903239,FALSE,2020-10-06,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.41351824,-98.40557945,"SL0013",1100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","59",0,"B - BLACK","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2020
17898775,TRUE,2020-10-07,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41783498,-98.65476227,"HORAL ST",1700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","38",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2020
17905159,FALSE,2020-10-09,0,1,0,1,"B - SUSPECTED MINOR INJURY",0,2,1,29.42185327,-98.40349499,"HOLLYSPRING DR",4609,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2020
17905159,FALSE,2020-10-09,0,1,0,1,"B - SUSPECTED MINOR INJURY",0,2,1,29.42185327,-98.40349499,"HOLLYSPRING DR",4609,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","46",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2020
17957091,FALSE,2020-10-09,0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.46418717,-98.52566198,"FREDERICKSBURG RD",2000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","57",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October",2020
17902009,TRUE,2020-10-10,0,0,1,0,"N - NOT INJURED",0,0,1,29.41614001,-98.55589589,"S GENERAL MCMULLEN DR",1000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","40",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","October",2020
17905705,TRUE,2020-10-10,0,0,2,0,"N - NOT INJURED",0,0,0,29.35665432,-98.52831225,"SL0013",2198,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","20",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","October",2020
17905028,TRUE,2020-10-11,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.41829497,-98.5555823,"GENERAL MCMULLEN DR",898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","68",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2020
17905905,TRUE,2020-10-12,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42562497,-98.51114231,"S COLORADO ST",198,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","15",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2020
17906034,TRUE,2020-10-12,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44448666,-98.51816485,"SS0421",801,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","38",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2020
17909129,TRUE,2020-10-12,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41963497,-98.52804231,"S ZARZAMORA ST",898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","52",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2020
17909926,FALSE,2020-10-13,1,0,1,0,"K - FATAL INJURY",0,0,0,29.36288494,-98.53404231,"S ZARZAMORA ST",6606,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","63",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October",2020
17913253,FALSE,2020-10-14,1,0,0,0,"K - FATAL INJURY",0,0,1,29.33331661,-98.50382424,"MOURSUND BLVD",242,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","65",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October",2020
17911700,FALSE,2020-10-15,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.33597057,-98.46433612,"MISSION RD",8704,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","60",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","October",2020
17967227,FALSE,2020-11-08,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.51003622,-98.4081184,"SL0368",2473,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","54",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17972984,FALSE,2020-11-09,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.43337164,-98.58149566,"W COMMERCE ST",6189,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","40",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17962307,TRUE,2020-11-10,0,0,1,0,"N - NOT INJURED",0,0,1,29.35849978,-98.56189185,"SL0013",3699,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","54",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November",2020
17959103,FALSE,2020-11-11,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48648497,-98.63062228,"TIMBER BND",5700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","48",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17967400,TRUE,2020-11-11,1,0,1,0,"K - FATAL INJURY",0,0,0,29.44212543,-98.54107531,"NW 24TH ST",1293,"No Data","No Data","No Data",1,"3 - PEDALCYCLIST",0,0,0,0,0,0,"No Data","No Data","No Data","81",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"3 - PEDALCYCLIST","November",2020
17959591,TRUE,2020-11-12,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.39890498,-98.5577723,"S GENERAL MCMULLEN DR",1800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","67",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17960738,FALSE,2020-11-12,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48409496,-98.39463538,"RITTIMAN RD",4920,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2020
17962066,TRUE,2020-11-14,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.47773497,-98.64495627,"GRISSOM RD",7950,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","24",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2020
17962414,FALSE,2020-11-14,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42494835,-98.48966108,"W CROCKETT ST",196,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17962592,TRUE,2020-11-14,0,0,1,0,"N - NOT INJURED",0,0,1,29.48700497,-98.58846229,"LA CIMA",6000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","54",0,"B - BLACK","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November",2020
17973179,TRUE,2020-11-14,0,1,3,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43568669,-98.70163227,"FM1957",10632,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","73",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17969570,FALSE,2020-11-15,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42644035,-98.49100764,"E HOUSTON ST",208,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","22",0,"A - ASIAN","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November",2020
17978609,TRUE,2020-11-16,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.46126497,-98.63337228,"POTRANCO RD",7200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","30",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2020
17971978,TRUE,2020-11-17,0,0,1,0,"N - NOT INJURED",0,0,1,29.45803497,-98.56805229,"W WOODLAWN AVE",3499,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","November",2020
17969977,TRUE,2020-11-18,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.39863498,-98.48843231,"MISSION RD",100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","32",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2020
17970937,TRUE,2020-11-19,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.46416497,-98.59427229,"MAJESTIC DR",2810,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","November",2020
17972638,FALSE,2020-11-19,1,0,0,0,"K - FATAL INJURY",0,0,1,29.46238525,-98.56179024,"SS0421",1211,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","61",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November",2020
17974309,FALSE,2020-11-19,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43197167,-98.45270138,"GABRIEL",639,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","3",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17974309,FALSE,2020-11-19,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43197167,-98.45270138,"GABRIEL",639,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","39",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November",2020
18027114,TRUE,2020-11-19,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.52965495,-98.56368229,"BLUEMEL RD",3801,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","46",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17976858,TRUE,2020-11-20,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.35666216,-98.52314234,"SL0013",1900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","26",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November",2020
17974570,FALSE,2020-11-22,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.35063499,-98.51758782,"CLOVIS PL",867,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2020
17976962,TRUE,2020-11-23,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.53746495,-98.42457233,"NACOGDOCHES RD",10702,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","68",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November",2020
17979867,TRUE,2020-11-24,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.50356392,-98.66980188,"VALLEY TRAILS ST",7014,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","45",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","November",2020
18028339,FALSE,2020-12-10,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.3927516,-98.53231398,"S ZARZAMORA ST",3104,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","54",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18022471,TRUE,2020-12-17,0,1,4,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.37063498,-98.46125232,"S NEW BRAUNFELS AVE",5598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","43",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18022995,TRUE,2020-12-18,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.38413498,-98.47348232,"S HACKBERRY ST",3300,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","38",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18030714,FALSE,2020-12-19,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.41635997,-98.48396232,"E CESAR E CHAVEZ BLVD",600,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","23",0,"B - BLACK","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December",2020
18039094,FALSE,2020-12-19,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.52770995,-98.56563729,"WURZBACH RD",9207,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18025822,TRUE,2020-12-22,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.50044901,-98.5259723,"WEST AVE",3900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","55",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18027650,TRUE,2020-12-23,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44912497,-98.49421231,"W ASHBY PL",101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","50",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18027723,FALSE,2020-12-23,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.49673161,-98.71138686,"FM0471",11052,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","56",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","December",2020
18029932,FALSE,2020-12-23,1,0,1,0,"K - FATAL INJURY",0,0,0,29.50426471,-98.58426474,"WURZBACH RD",7293,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","60",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","December",2020
18033321,TRUE,2020-12-23,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.5921773,-98.450521,"HENDERSON PASS",16542,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","19",0,"No Data","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","December",2020
18028835,TRUE,2020-12-25,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.36726498,-98.52633231,"HURON ST",1800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","12",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18028951,TRUE,2020-12-25,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41835587,-98.48751679,"E CESAR E CHAVEZ BLVD",620,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","37",0,"B - BLACK","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December",2020
18033017,FALSE,2020-12-26,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.47235821,-98.53390555,"FREDERICKSBURG RD",3253,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","50",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
18034727,FALSE,2020-12-26,0,0,2,0,"N - NOT INJURED",0,0,0,29.32237528,-98.47798793,"SS0536",5395,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","33",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","December",2020
18039847,FALSE,2020-12-28,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42684075,-98.51276845,"W COMMERCE ST",1630,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","59",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","December",2020
18035125,TRUE,2020-12-29,0,0,2,0,"N - NOT INJURED",0,0,0,29.46395496,-98.49180231,"MCCULLOUGH AVE",3660,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","33",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","December",2020
18037922,TRUE,2020-12-30,0,2,1,0,"B - SUSPECTED MINOR INJURY",0,2,0,29.45170497,-98.49183231,"MCCULLOUGH AVE",2310,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",2,0,0,0,2,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","December",2020
18037922,TRUE,2020-12-30,0,2,1,0,"B - SUSPECTED MINOR INJURY",0,2,0,29.45170497,-98.49183231,"MCCULLOUGH AVE",2310,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",2,0,0,0,2,0,"No Data","No Data","No Data","23",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","December",2020
18040813,TRUE,2020-12-31,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.36048498,-98.49255232,"S FLORES ST",6500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December",2020
17521595,TRUE,2020-01-05,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.38794498,-98.50030231,"E THEO AVE",298,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","January",2020
17527950,TRUE,2020-01-10,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.42021497,-98.5553423,"S GENERAL MCMULLEN DR",798,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","37",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","January",2020
17545495,TRUE,2020-01-11,1,0,4,0,"K - FATAL INJURY",0,0,0,29.37960498,-98.50429231,"DIVISION AVE",200,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","60",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","January",2020
17521337,FALSE,2020-01-15,1,0,1,0,"K - FATAL INJURY",0,0,0,29.49118181,-98.69747408,"CULEBRA RD",10502,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","66",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","January",2020
