"","Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Vehicle_Body_Style","Vehicle_Make","Vehicle_Model_Name","Person_Age","Person_Death_Count","Person_Ethnicity","Person_Gender","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month","Crash_Year","OBJECTID","District","SHAPE_Leng","SHAPE_Area","ColorFactor","color","geometry"
"5931",18485711,TRUE,"18891",0,0,1,0,"N - NOT INJURED",0,0,1,"BUFFALO ST",2062,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","27",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","September",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.51932231, 29.36823498)
"5932",18489908,FALSE,"18892",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"WATERS EDGE DR",4171,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","38",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2021,6,"6",166331.497379634,195538833.203622,"6","#E31A1C",c(-98.65448799, 29.42410571)
"5933",18490609,TRUE,"18892",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"BRONCO LN",7798,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","53",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2021,4,"4",240102.385084416,221593816.379782,"4","#33A02C",c(-98.64263228, 29.40813498)
"5934",18492798,FALSE,"18892",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"HUEBNER RD",8625,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","67",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2021,7,"7",97574.0859020038,105682671.312796,"7","#FDBF6F",c(-98.60380679, 29.51973045)
"5935",18491959,TRUE,"18893",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"SH0016",7407,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","28",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","September",2021,7,"7",97574.0859020038,105682671.312796,"7","#FDBF6F",c(-98.62863507, 29.50685593)
"5936",18498504,TRUE,"18893",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,"FM1560",13416,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","57",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September",2021,8,"8",139193.677037404,181162836.259435,"8","#FF7F00",c(-98.67530552, 29.5690844)
"5937",18492816,FALSE,"18894",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"FREDERICKSBURG RD",3700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","27",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.5424323, 29.48094496)
"5938",18493134,TRUE,"18894",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,"SS0421",2101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","67",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September",2021,7,"7",97574.0859020038,105682671.312796,"7","#FDBF6F",c(-98.54028526, 29.4466274)
"5939",18503544,TRUE,"18894",0,1,0,0,"A - SUSPECTED SERIOUS INJURY",1,2,1,"SS0421",1898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","27",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","September",2021,7,"7",97574.0859020038,105682671.312796,"7","#FDBF6F",c(-98.57543114, 29.47177627)
"5940",18503544,TRUE,"18894",0,1,0,0,"A - SUSPECTED SERIOUS INJURY",1,2,1,"SS0421",1898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","56",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2021,7,"7",97574.0859020038,105682671.312796,"7","#FDBF6F",c(-98.57543114, 29.47177627)
"5941",18494351,TRUE,"18895",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,"S ALAMO ST",898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","28",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.48949232, 29.41564497)
"5942",18494654,FALSE,"18895",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"THOUSAND OAKS DR",3431,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","58",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September",2021,10,"10",116850.777152178,173241729.798576,"10","#6A3D9A",c(-98.43025988, 29.56796526)
"5943",18495999,TRUE,"18897",0,0,2,0,"N - NOT INJURED",0,0,0,"GREEN MEADOW BLVD",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","40",0,"W - WHITE","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","September",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.51000231, 29.50452496)
"5944",18497514,FALSE,"18897",0,0,3,0,"N - NOT INJURED",0,0,0,"HUEBNER RD",20700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","40",0,"A - ASIAN","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","September",2021,9,"9",129650.987030356,170733801.46627,"9","#CAB2D6",c(-98.4884923, 29.62571493)
"5945",18497514,FALSE,"18897",0,0,3,0,"N - NOT INJURED",0,0,0,"HUEBNER RD",20700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","34",0,"A - ASIAN","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","September",2021,9,"9",129650.987030356,170733801.46627,"9","#CAB2D6",c(-98.4884923, 29.62571493)
"5946",18503559,TRUE,"18899",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,"MARTIN LUTHER KING DR",3080,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","57",0,"B - BLACK","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","September",2021,2,"2",200377.04154192,205775141.994205,"2","#1F78B4",c(-98.43346233, 29.41343497)
"5947",18503899,FALSE,"18900",1,0,2,0,"K - FATAL INJURY",0,0,0,"NW 24TH ST",615,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","87",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","September",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.54195607, 29.4347013)
"5948",18547549,TRUE,"18913",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,"N COLORADO ST",900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","64",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.51004231, 29.43493497)
"5949",18547549,TRUE,"18913",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,"N COLORADO ST",900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","40",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","October",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.51004231, 29.43493497)
"5950",18560359,FALSE,"18915",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,"KYLE SEALE PKWY",19417,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","15",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October",2021,8,"8",139193.677037404,181162836.259435,"8","#FF7F00",c(-98.64876579, 29.61919564)
"5951",18560615,FALSE,"18919",1,0,1,0,"K - FATAL INJURY",0,0,0,"SS0421",1933,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","45",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October",2021,7,"7",97574.0859020038,105682671.312796,"7","#FDBF6F",c(-98.57672878, 29.47238343)
"5952",18557522,TRUE,"18921",0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,"FM2252",13300,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","24",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October",2021,10,"10",116850.777152178,173241729.798576,"10","#6A3D9A",c(-98.39205601, 29.56255186)
"5953",18560524,TRUE,"18921",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"W COMMERCE ST",2899,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","45",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.52692231, 29.42816497)
"5954",18547128,TRUE,"18922",0,0,2,0,"N - NOT INJURED",0,0,0,"W CROCKETT ST",150,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","23",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.48878231, 29.42504497)
"5955",18550191,TRUE,"18922",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"W GERALD AVE",101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","73",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2021,3,"3",281900.803370827,292907535.076341,"3","#B2DF8A",c(-98.50403231, 29.36575498)
"5956",18547764,FALSE,"18923",0,0,1,0,"N - NOT INJURED",0,0,1,"N WALTERS ST",817,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"W - WHITE","1 - MALE","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","October",2021,2,"2",200377.04154192,205775141.994205,"2","#1F78B4",c(-98.45227232, 29.42522203)
"5957",18560452,FALSE,"18923",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"SL0013",300,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","21",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2021,3,"3",281900.803370827,292907535.076341,"3","#B2DF8A",c(-98.49618647, 29.35670842)
"5958",18547756,FALSE,"18924",0,0,1,0,"N - NOT INJURED",0,0,1,"US0087",786,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"H - HISPANIC","1 - MALE","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","October",2021,2,"2",200377.04154192,205775141.994205,"2","#1F78B4",c(-98.43692031, 29.39841726)
"5959",18549898,TRUE,"18924",0,0,1,0,"N - NOT INJURED",0,0,1,"E COMMERCE ST",899,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,"No Data","No Data","No Data","26",0,"W - WHITE","1 - MALE","99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.48325232, 29.42273497)
"5960",18551745,TRUE,"18925",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,"CAROLYN ST",200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","41",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","October",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.5337923, 29.40198498)
"5961",18553395,FALSE,"18925",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,"FRAN FRAN ST",101,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","51",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","October",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.52830543, 29.39909435)
"5962",18554063,TRUE,"18925",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"GRISSOM RD",8799,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","38",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2021,6,"6",166331.497379634,195538833.203622,"6","#E31A1C",c(-98.65797227, 29.47986497)
"5963",18559177,TRUE,"18925",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,"BUENA VISTA ST",1799,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","17",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.51796231, 29.42624497)
"5964",18559262,FALSE,"18926",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,"FREDERICKSBURG RD",1984,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","35",0,"B - BLACK","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2021,7,"7",97574.0859020038,105682671.312796,"7","#FDBF6F",c(-98.52546893, 29.46400159)
"5965",18557056,FALSE,"18927",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"LOCKHILL SELMA RD",6216,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","13",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2021,8,"8",139193.677037404,181162836.259435,"8","#FF7F00",c(-98.56385676, 29.57297175)
"5966",18558419,TRUE,"18927",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,"VANCE JACKSON RD",2098,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.5350023, 29.49155496)
"5967",18559226,TRUE,"18927",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,"WEYBRIDGE",10020,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2021,6,"6",166331.497379634,195538833.203622,"6","#E31A1C",c(-98.68653226, 29.50948496)
"5968",18565649,TRUE,"18927",0,0,3,1,"C - POSSIBLE INJURY",0,1,0,"DRESDEN DR",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","28",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.50777231, 29.49903496)
"5969",18565649,TRUE,"18927",0,0,3,1,"C - POSSIBLE INJURY",0,1,0,"DRESDEN DR",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","10",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.50777231, 29.49903496)
"5970",18569425,FALSE,"18927",1,0,1,0,"K - FATAL INJURY",0,0,1,"SS0421",4089,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","58",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October",2021,7,"7",97574.0859020038,105682671.312796,"7","#FDBF6F",c(-98.57969994, 29.47377809)
"5971",18558461,FALSE,"18928",0,1,3,0,"B - SUSPECTED MINOR INJURY",0,1,0,"BINZ ENGLEMAN RD",6203,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","8",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2021,2,"2",200377.04154192,205775141.994205,"2","#1F78B4",c(-98.36834172, 29.46001184)
"5972",18560693,TRUE,"18928",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,"S ST MARYS ST",698,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","59",0,"No Data","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.49038231, 29.41827497)
"5973",18560040,TRUE,"18929",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"TOP ROOT ST",150,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2021,10,"10",116850.777152178,173241729.798576,"10","#6A3D9A",c(-98.37928852, 29.54952685)
"5974",18561418,FALSE,"18929",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,"S LAREDO ST",2015,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","50",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.51461915, 29.41200815)
"5975",18564071,TRUE,"18929",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"PLEASANTON RD",1406,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","12",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2021,3,"3",281900.803370827,292907535.076341,"3","#B2DF8A",c(-98.50420231, 29.36951498)
"5976",18564072,TRUE,"18929",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"W MAYFIELD BLVD",696,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","50",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October",2021,4,"4",240102.385084416,221593816.379782,"4","#33A02C",c(-98.53404231, 29.36160499)
"5977",18561419,FALSE,"18930",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,"SAN PEDRO AVE",962,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","39",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.49930278, 29.44264717)
"5978",18561423,FALSE,"18930",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,"W MARKET ST",360,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.48975835, 29.42343392)
"5979",18564076,TRUE,"18930",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,"E HART AVE",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","38",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.50008231, 29.37834498)
"5980",18566922,TRUE,"18930",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,"SS0421",1879,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","72",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.53785939, 29.44641547)
"5981",18564146,FALSE,"18931",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,"PYRITE LOOP",6002,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","9",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October",2021,2,"2",200377.04154192,205775141.994205,"2","#1F78B4",c(-98.37238688, 29.36698889)
"5982",18566571,FALSE,"18931",0,0,2,0,"N - NOT INJURED",0,0,0,"S ZARZAMORA ST",6905,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","47",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","October",2021,4,"4",240102.385084416,221593816.379782,"4","#33A02C",c(-98.53408524, 29.35911053)
"5983",18616131,FALSE,"18946",0,0,2,0,"N - NOT INJURED",0,0,0,"AVONDALE AVE",380,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","10",0,"H - HISPANIC","2 - FEMALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November",2021,3,"3",281900.803370827,292907535.076341,"3","#B2DF8A",c(-98.46383126, 29.37061418)
"5984",18613092,FALSE,"18948",1,0,1,0,"K - FATAL INJURY",0,0,0,"ENRIQUE M BARRERA PKWY",361,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","44",1,"H - HISPANIC","2 - FEMALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November",2021,6,"6",166331.497379634,195538833.203622,"6","#E31A1C",c(-98.56743334, 29.42916177)
"5985",18612253,TRUE,"18954",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,"UTOPIA LN",498,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","19",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2021,3,"3",281900.803370827,292907535.076341,"3","#B2DF8A",c(-98.43578233, 29.35950498)
"5986",18623389,FALSE,"18955",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"E COMMERCE ST",321,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","27",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.4896549, 29.42411642)
"5987",18616477,FALSE,"18959",1,0,1,0,"K - FATAL INJURY",0,0,0,"CULEBRA RD",7321,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","49",1,"W - WHITE","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November",2021,6,"6",166331.497379634,195538833.203622,"6","#E31A1C",c(-98.63652059, 29.45730045)
"5988",18616136,TRUE,"18960",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"HURON ST",1698,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","16",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2021,5,"5",62461.8052920409,84929269.0806112,"5","#FB9A99",c(-98.52633231, 29.36809498)
"5989",18618189,TRUE,"18960",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,"N ST MARYS ST",500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","22",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November",2021,1,"1",85108.0984010411,100561052.89761,"1","#A6CEE3",c(-98.49132231, 29.42862497)
